human,humanLabel,parliamentary_term,parliamentary_termLabel,sex_or_gender,sex_or_genderLabel,date_of_birth,funkcja,funkcjaLabel,partia_polityczna,partia_politycznaLabel
http://www.wikidata.org/entity/Q15434482,Astrid Freudenstein,,,http://www.wikidata.org/entity/Q6581072,female,1973-10-09T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q15434487,Tim Ostermann,,,http://www.wikidata.org/entity/Q6581097,male,1979-06-16T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15434496,Cansel Kiziltepe,,,http://www.wikidata.org/entity/Q6581072,female,1975-10-08T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15434505,Alois Rainer,,,http://www.wikidata.org/entity/Q6581097,male,1965-01-07T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q15434505,Alois Rainer,,,http://www.wikidata.org/entity/Q6581097,male,1965-01-07T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q15434520,Sebastian Hartmann,,,http://www.wikidata.org/entity/Q6581097,male,1977-07-07T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15434556,Gabriele Schmidt,,,http://www.wikidata.org/entity/Q6581072,female,1956-07-02T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15434563,Christina Kampmann,,,http://www.wikidata.org/entity/Q6581072,female,1980-07-11T00:00:00Z,http://www.wikidata.org/entity/Q83307,minister,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15434563,Christina Kampmann,,,http://www.wikidata.org/entity/Q6581072,female,1980-07-11T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15434563,Christina Kampmann,,,http://www.wikidata.org/entity/Q6581072,female,1980-07-11T00:00:00Z,http://www.wikidata.org/entity/Q17781726,member of the Landtag of North Rhine-Westphalia,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15434565,Andreas Schwarz,,,http://www.wikidata.org/entity/Q6581097,male,1965-03-03T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15434565,Andreas Schwarz,,,http://www.wikidata.org/entity/Q6581097,male,1965-03-03T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15434567,Matern Marschall von Bieberstein,,,http://www.wikidata.org/entity/Q6581097,male,1962-08-03T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15434637,Hermann Färber,,,http://www.wikidata.org/entity/Q6581097,male,1963-03-26T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15435489,Claudia Lücking-Michel,,,http://www.wikidata.org/entity/Q6581072,female,1962-02-04T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15439343,Philipp Lengsfeld,,,http://www.wikidata.org/entity/Q6581097,male,1972-03-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15439343,Philipp Lengsfeld,,,http://www.wikidata.org/entity/Q6581097,male,1972-03-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49766,Alliance '90/The Greens
http://www.wikidata.org/entity/Q15449253,Ute Finckh-Krämer,,,http://www.wikidata.org/entity/Q6581072,female,1956-12-16T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15606894,Yasmin Fahimi,,,http://www.wikidata.org/entity/Q6581072,female,1967-12-25T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15606894,Yasmin Fahimi,,,http://www.wikidata.org/entity/Q6581072,female,1967-12-25T00:00:00Z,http://www.wikidata.org/entity/Q29552004,Secretary General of the SPD,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15613500,Dennis Rohde,,,http://www.wikidata.org/entity/Q6581097,male,1986-06-24T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15622710,Gudrun Zollner,,,http://www.wikidata.org/entity/Q6581072,female,1960-07-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q15644584,Christina Schwarzer,,,http://www.wikidata.org/entity/Q6581072,female,1976-09-12T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15644592,Silke Launert,,,http://www.wikidata.org/entity/Q6581072,female,1976-12-27T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q15644594,Andrea Lindholz,,,http://www.wikidata.org/entity/Q6581072,female,1970-09-25T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q15644599,Nina Warken,,,http://www.wikidata.org/entity/Q6581072,female,1979-05-15T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15647562,Yvonne Magwas,,,http://www.wikidata.org/entity/Q6581072,female,1979-11-28T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15648956,Mahmut Özdemir,,,http://www.wikidata.org/entity/Q6581097,male,1987-06-23T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15782057,Albert Stegemann,,,http://www.wikidata.org/entity/Q6581097,male,1976-03-09T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15782242,Alexander Hoffmann,,,http://www.wikidata.org/entity/Q6581097,male,1975-03-06T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q15783327,Andreas Lenz,,,http://www.wikidata.org/entity/Q6581097,male,1981-04-23T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49763,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q15783337,Andreas Rimkus,,,http://www.wikidata.org/entity/Q6581097,male,1962-12-24T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15783504,Anja Karliczek,,,http://www.wikidata.org/entity/Q6581072,female,1971-04-29T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15783644,Antje Lezius,,,http://www.wikidata.org/entity/Q6581072,female,1960-06-30T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15784254,Astrid Timmermann-Fechter,,,http://www.wikidata.org/entity/Q6581072,female,1963-06-22T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15785525,Barbara Woltmann,,,http://www.wikidata.org/entity/Q6581072,female,1957-01-23T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15788746,Birgit Malecha-Nissen,,,http://www.wikidata.org/entity/Q6581072,female,1958-04-09T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15792620,Bernd Rützel,,,http://www.wikidata.org/entity/Q6581097,male,1968-10-02T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15792684,Bettina Müller,,,http://www.wikidata.org/entity/Q6581072,female,1959-06-07T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15792684,Bettina Müller,,,http://www.wikidata.org/entity/Q6581072,female,1959-06-07T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q18761823,The Greens
http://www.wikidata.org/entity/Q15792744,Birgit Kömpel,,,http://www.wikidata.org/entity/Q6581072,female,1967-12-19T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15793659,Carsten Körber,,,http://www.wikidata.org/entity/Q6581097,male,1979-06-11T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q15793668,Carsten Träger,,,http://www.wikidata.org/entity/Q6581097,male,1973-10-25T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15794159,Christel Voßbeck-Kayser,,,http://www.wikidata.org/entity/Q6581072,female,1961-06-01T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1201235,Detlef Dzembritzki,,,http://www.wikidata.org/entity/Q6581097,male,1943-03-23T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1201235,Detlef Dzembritzki,,,http://www.wikidata.org/entity/Q6581097,male,1943-03-23T00:00:00Z,http://www.wikidata.org/entity/Q44409312,district mayor of Reinickendorf,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1201257,Detlef Haase,,,http://www.wikidata.org/entity/Q6581097,male,1924-07-15T00:00:00Z,http://www.wikidata.org/entity/Q27169,member of the European Parliament,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1201257,Detlef Haase,,,http://www.wikidata.org/entity/Q6581097,male,1924-07-15T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1201257,Detlef Haase,,,http://www.wikidata.org/entity/Q6581097,male,1924-07-15T00:00:00Z,http://www.wikidata.org/entity/Q18130496,Member of the Landtag of Schleswig-Holstein,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1201266,Detlef Helling,,,http://www.wikidata.org/entity/Q6581097,male,1950-04-20T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1201266,Detlef Helling,,,http://www.wikidata.org/entity/Q6581097,male,1950-04-20T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1201292,Detlef Kleinert,,,http://www.wikidata.org/entity/Q6581097,male,1932-07-26T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1201319,Detlef Müller,,,http://www.wikidata.org/entity/Q6581097,male,1964-08-20T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1201330,Detlef Parr,,,http://www.wikidata.org/entity/Q6581097,male,1942-09-08T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1201365,Detlef Seif,,,http://www.wikidata.org/entity/Q6581097,male,1962-08-15T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1201370,Detlef Struve,,,http://www.wikidata.org/entity/Q6581097,male,1903-05-12T00:00:00Z,http://www.wikidata.org/entity/Q514725,Landrat,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1201370,Detlef Struve,,,http://www.wikidata.org/entity/Q6581097,male,1903-05-12T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1201476,Detlev von Larcher,,,http://www.wikidata.org/entity/Q6581097,male,1937-03-30T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1208819,Diana Golze,,,http://www.wikidata.org/entity/Q6581072,female,1975-06-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49764,The Left
http://www.wikidata.org/entity/Q1208819,Diana Golze,,,http://www.wikidata.org/entity/Q6581072,female,1975-06-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q152554,The Left Party.PDS
http://www.wikidata.org/entity/Q1220307,Diedrich Schröder,,,http://www.wikidata.org/entity/Q6581097,male,1922-05-05T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1221580,Dieter Annies,,,http://www.wikidata.org/entity/Q6581097,male,1942-12-01T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1221580,Dieter Annies,,,http://www.wikidata.org/entity/Q6581097,male,1942-12-01T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1221580,Dieter Annies,,,http://www.wikidata.org/entity/Q6581097,male,1942-12-01T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q1710899,Q1710899
http://www.wikidata.org/entity/Q1221580,Dieter Annies,,,http://www.wikidata.org/entity/Q6581097,male,1942-12-01T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q1710899,Q1710899
http://www.wikidata.org/entity/Q1221787,Dieter Burgmann,,,http://www.wikidata.org/entity/Q6581097,male,1939-08-07T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49766,Alliance '90/The Greens
http://www.wikidata.org/entity/Q1221787,Dieter Burgmann,,,http://www.wikidata.org/entity/Q6581097,male,1939-08-07T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q422605,Q422605
http://www.wikidata.org/entity/Q1221846,Dieter Drabiniok,,,http://www.wikidata.org/entity/Q6581097,male,1954-03-03T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49766,Alliance '90/The Greens
http://www.wikidata.org/entity/Q1221851,Dieter Dzewas,,,http://www.wikidata.org/entity/Q6581097,male,1955-09-21T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1221851,Dieter Dzewas,,,http://www.wikidata.org/entity/Q6581097,male,1955-09-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1222013,Dieter Grasedieck,,,http://www.wikidata.org/entity/Q6581097,male,1945-07-02T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1222105,Dieter Heistermann,,,http://www.wikidata.org/entity/Q6581097,male,1936-09-30T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1222183,Dieter Hussing,,,http://www.wikidata.org/entity/Q6581097,male,1936-05-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1222215,Dieter Janecek,,,http://www.wikidata.org/entity/Q6581097,male,1976-05-25T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49766,Alliance '90/The Greens
http://www.wikidata.org/entity/Q1222220,Dieter Jasper,,,http://www.wikidata.org/entity/Q6581097,male,1962-11-29T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1222436,Dieter Maaß,,,http://www.wikidata.org/entity/Q6581097,male,1939-03-07T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1222647,Dieter Pützhofen,,,http://www.wikidata.org/entity/Q6581097,male,1942-05-14T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1222647,Dieter Pützhofen,,,http://www.wikidata.org/entity/Q6581097,male,1942-05-14T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1222743,Dieter Schanz,,,http://www.wikidata.org/entity/Q6581097,male,1937-12-09T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1222766,Dieter Schinzel,,,http://www.wikidata.org/entity/Q6581097,male,1942-11-14T00:00:00Z,http://www.wikidata.org/entity/Q27169,member of the European Parliament,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1222766,Dieter Schinzel,,,http://www.wikidata.org/entity/Q6581097,male,1942-11-14T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1222778,Dieter Schloten,,,http://www.wikidata.org/entity/Q6581097,male,1939-08-26T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1222818,Dieter Schulte,,,http://www.wikidata.org/entity/Q6581097,male,1941-06-09T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1222818,Dieter Schulte,,,http://www.wikidata.org/entity/Q6581097,male,1941-06-09T00:00:00Z,http://www.wikidata.org/entity/Q19731005,Parliamentary Secretary in Germany,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1222877,Dieter Steinecke,,,http://www.wikidata.org/entity/Q6581097,male,1954-01-16T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1222877,Dieter Steinecke,,,http://www.wikidata.org/entity/Q6581097,male,1954-01-16T00:00:00Z,http://www.wikidata.org/entity/Q17521638,Member of the Landtag of Lower Saxony,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1222886,Dieter Stier,,,http://www.wikidata.org/entity/Q6581097,male,1964-06-29T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1222912,Dieter Thomae,,,http://www.wikidata.org/entity/Q6581097,male,1940-06-23T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1223000,Dieter Wiefelspütz,,,http://www.wikidata.org/entity/Q6581097,male,1946-09-22T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1223046,Dieter Wöstenberg,,,http://www.wikidata.org/entity/Q6581097,male,1943-02-23T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1223046,Dieter Wöstenberg,,,http://www.wikidata.org/entity/Q6581097,male,1943-02-23T00:00:00Z,http://www.wikidata.org/entity/Q18557729,member of the Volkskammer,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1223159,Diethard Schütze,,,http://www.wikidata.org/entity/Q6581097,male,1954-11-18T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1223159,Diethard Schütze,,,http://www.wikidata.org/entity/Q6581097,male,1954-11-18T00:00:00Z,http://www.wikidata.org/entity/Q18327335,Member of the Abgeordnetenhaus of Berlin,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1223204,Diether Dehm-Desoi,,,http://www.wikidata.org/entity/Q6581097,male,1950-04-03T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49764,The Left
http://www.wikidata.org/entity/Q1085541,Christoph Moosbauer,,,http://www.wikidata.org/entity/Q6581097,male,1969-05-31T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1085647,Christoph Poland,,,http://www.wikidata.org/entity/Q6581097,male,1949-08-19T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49762,Christian Democratic Union
http://www.wikidata.org/entity/Q1085665,Christoph Pries,,,http://www.wikidata.org/entity/Q6581097,male,1958-11-26T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1085774,Christoph Schiller,,,http://www.wikidata.org/entity/Q6581097,male,1927-11-13T00:00:00Z,http://www.wikidata.org/entity/Q30185,mayor,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1085774,Christoph Schiller,,,http://www.wikidata.org/entity/Q6581097,male,1927-11-13T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1085797,Christoph Schnittler,,,http://www.wikidata.org/entity/Q6581097,male,1936-04-08T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1085801,Christoph Schnurr,,,http://www.wikidata.org/entity/Q6581097,male,1984-02-21T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1085954,Christoph Strässer,,,http://www.wikidata.org/entity/Q6581097,male,1949-06-12T00:00:00Z,http://www.wikidata.org/entity/Q813389,Q813389,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1085954,Christoph Strässer,,,http://www.wikidata.org/entity/Q6581097,male,1949-06-12T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1085954,Christoph Strässer,,,http://www.wikidata.org/entity/Q6581097,male,1949-06-12T00:00:00Z,http://www.wikidata.org/entity/Q813389,Q813389,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1085954,Christoph Strässer,,,http://www.wikidata.org/entity/Q6581097,male,1949-06-12T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1086058,Christoph Waitz,,,http://www.wikidata.org/entity/Q6581097,male,1960-07-24T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q13124,Free Democratic Party
http://www.wikidata.org/entity/Q1086148,Christoph Zöpel,,,http://www.wikidata.org/entity/Q6581097,male,1943-07-04T00:00:00Z,http://www.wikidata.org/entity/Q1939555,member of the German Bundestag,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1086148,Christoph Zöpel,,,http://www.wikidata.org/entity/Q6581097,male,1943-07-04T00:00:00Z,http://www.wikidata.org/entity/Q17781726,member of the Landtag of North Rhine-Westphalia,http://www.wikidata.org/entity/Q49768,Social Democratic Party of Germany
